Timestamp,Equipment,Target,Current_Value,Valve_Pos
2026-05-04 20:42:20.296,Gas Turbine (RPM),4600.0,5400.0,0
2026-05-04 20:42:21.441,Gas Turbine (RPM),4600.0,5350.0,0
2026-05-04 20:42:22.587,Gas Turbine (RPM),4600.0,5300.0,0
2026-05-04 20:42:23.717,Gas Turbine (RPM),4600.0,5250.0,0
2026-05-04 20:42:24.850,Gas Turbine (RPM),4600.0,5200.0,0
2026-05-04 20:42:25.977,Gas Turbine (RPM),4600.0,5150.0,0
2026-05-04 20:42:27.145,Gas Turbine (RPM),4600.0,5100.0,0
2026-05-04 20:42:28.279,Gas Turbine (RPM),4600.0,5050.0,0
2026-05-04 20:42:29.415,Gas Turbine (RPM),4600.0,5000.0,0
2026-05-04 20:42:30.542,Gas Turbine (RPM),4600.0,4950.0,0
2026-05-04 20:42:31.693,Gas Turbine (RPM),4600.0,4900.0,0
2026-05-04 20:42:32.813,Gas Turbine (RPM),4600.0,4850.0,0
2026-05-04 20:42:33.953,Gas Turbine (RPM),4600.0,4800.0,0
2026-05-04 20:42:35.086,Gas Turbine (RPM),4600.0,4750.0,0
2026-05-04 20:42:36.231,Gas Turbine (RPM),4600.0,4700.0,0
2026-05-04 20:42:37.370,Gas Turbine (RPM),4600.0,4650.0,0
2026-05-04 20:42:38.508,Gas Turbine (RPM),4600.0,4600.0,0
2026-05-04 20:42:39.648,Gas Turbine (RPM),4600.0,4550.0,0
2026-05-04 20:42:40.804,Gas Turbine (RPM),4600.0,4500.0,0
2026-05-04 20:42:41.939,Gas Turbine (RPM),4600.0,4450.0,0
2026-05-04 20:42:43.087,Gas Turbine (RPM),4600.0,4400.0,0
2026-05-04 20:42:44.235,Gas Turbine (RPM),4600.0,4350.0,0
2026-05-04 20:42:45.353,Gas Turbine (RPM),4600.0,4300.0,0
2026-05-04 20:42:46.491,Gas Turbine (RPM),4600.0,4250.0,0
2026-05-04 20:42:47.630,Gas Turbine (RPM),4600.0,4200.0,0
2026-05-04 20:42:48.768,Gas Turbine (RPM),4600.0,4150.0,0
2026-05-04 20:42:49.901,Gas Turbine (RPM),4600.0,4100.0,0
2026-05-04 20:42:51.028,Gas Turbine (RPM),4600.0,4850.0,100
2026-05-04 20:42:52.171,Gas Turbine (RPM),4600.0,5600.0,100
2026-05-04 20:42:53.319,Gas Turbine (RPM),4600.0,5550.0,0
2026-05-04 20:42:54.468,Gas Turbine (RPM),4600.0,5500.0,0
2026-05-04 20:42:55.597,Gas Turbine (RPM),4600.0,5450.0,0
2026-05-04 20:42:56.760,Gas Turbine (RPM),4600.0,5400.0,0
2026-05-04 20:42:57.896,Gas Turbine (RPM),4600.0,5350.0,0
2026-05-04 20:42:59.037,Gas Turbine (RPM),4600.0,5300.0,0
2026-05-04 20:43:00.192,Gas Turbine (RPM),4600.0,5250.0,0
2026-05-04 20:43:01.322,Gas Turbine (RPM),4600.0,5200.0,0
2026-05-04 20:43:02.468,Gas Turbine (RPM),4600.0,5150.0,0
2026-05-04 20:43:03.617,Gas Turbine (RPM),4600.0,5100.0,0
2026-05-04 20:43:04.752,Gas Turbine (RPM),4600.0,5050.0,0
2026-05-04 20:43:05.908,Gas Turbine (RPM),4600.0,5000.0,0
2026-05-04 20:43:07.051,Gas Turbine (RPM),4600.0,4950.0,0
2026-05-04 20:43:08.207,Gas Turbine (RPM),4600.0,4900.0,0
2026-05-04 20:43:09.334,Gas Turbine (RPM),4600.0,4850.0,0
2026-05-04 20:43:10.488,Gas Turbine (RPM),4600.0,4800.0,0
2026-05-04 20:43:11.621,Gas Turbine (RPM),4600.0,4750.0,0
2026-05-04 20:43:12.775,Gas Turbine (RPM),4600.0,4700.0,0
