Timestamp,Equipment,Target,Current_Value,Valve_Pos
2026-05-06 17:14:46.707,Gas Turbine (RPM),4600.0,5400.0,0
2026-05-06 17:14:47.934,Gas Turbine (RPM),4600.0,5350.0,0
2026-05-06 17:14:49.068,Gas Turbine (RPM),4600.0,5300.0,0
2026-05-06 17:14:50.200,Gas Turbine (RPM),4600.0,5250.0,0
2026-05-06 17:14:51.484,Gas Turbine (RPM),4600.0,5200.0,0
2026-05-06 17:14:52.611,Gas Turbine (RPM),4600.0,5150.0,0
2026-05-06 17:14:53.742,Gas Turbine (RPM),4600.0,5100.0,0
2026-05-06 17:14:54.878,Gas Turbine (RPM),4600.0,5050.0,0
2026-05-06 17:14:56.009,Gas Turbine (RPM),4600.0,5000.0,0
2026-05-06 17:14:57.136,Gas Turbine (RPM),4600.0,4950.0,0
2026-05-06 17:14:58.267,Gas Turbine (RPM),4600.0,4900.0,0
2026-05-06 17:14:59.443,Gas Turbine (RPM),4600.0,4850.0,0
2026-05-06 17:15:01.140,Gas Turbine (RPM),4600.0,4800.0,0
2026-05-06 17:15:02.367,Gas Turbine (RPM),4600.0,4750.0,0
2026-05-06 17:15:03.735,Gas Turbine (RPM),4600.0,4700.0,0
2026-05-06 17:15:04.862,Gas Turbine (RPM),4600.0,4650.0,0
2026-05-06 17:15:06.012,Gas Turbine (RPM),4600.0,4600.0,0
2026-05-06 17:15:07.143,Gas Turbine (RPM),4600.0,4550.0,0
2026-05-06 17:15:08.267,Gas Turbine (RPM),4600.0,4500.0,0
2026-05-06 17:15:09.435,Gas Turbine (RPM),4600.0,4450.0,0
2026-05-06 17:15:10.565,Gas Turbine (RPM),4600.0,4400.0,0
2026-05-06 17:15:11.695,Gas Turbine (RPM),4600.0,4350.0,0
2026-05-06 17:15:12.818,Gas Turbine (RPM),4600.0,4300.0,0
2026-05-06 17:15:13.941,Gas Turbine (RPM),4600.0,4250.0,0
2026-05-06 17:15:15.151,Gas Turbine (RPM),4600.0,4200.0,0
2026-05-06 17:15:16.281,Gas Turbine (RPM),4600.0,4150.0,0
2026-05-06 17:15:17.498,Gas Turbine (RPM),4600.0,4100.0,0
2026-05-06 17:15:18.621,Gas Turbine (RPM),4600.0,4850.0,100
2026-05-06 17:15:19.750,Gas Turbine (RPM),4600.0,5600.0,100
2026-05-06 17:15:20.880,Gas Turbine (RPM),4600.0,5550.0,0
2026-05-06 17:15:22.020,Gas Turbine (RPM),4600.0,5500.0,0
2026-05-06 17:15:23.152,Gas Turbine (RPM),4600.0,5450.0,0
2026-05-06 17:15:24.276,Gas Turbine (RPM),4600.0,5400.0,0
2026-05-06 17:15:25.406,Gas Turbine (RPM),4600.0,5350.0,0
2026-05-06 17:15:26.540,Gas Turbine (RPM),4600.0,5300.0,0
2026-05-06 17:15:27.673,Gas Turbine (RPM),4600.0,5250.0,0
2026-05-06 17:15:28.956,Gas Turbine (RPM),4600.0,5200.0,0
2026-05-06 17:15:30.166,Gas Turbine (RPM),4600.0,5150.0,0
2026-05-06 17:15:31.378,Gas Turbine (RPM),4600.0,5100.0,0
2026-05-06 17:15:32.509,Gas Turbine (RPM),4600.0,5050.0,0
2026-05-06 17:15:33.633,Gas Turbine (RPM),4600.0,5000.0,0
