Timestamp,Equipment,Target,Current_Value,Valve_Pos
2026-05-08 11:07:19.647,Gas Turbine (RPM),4600,50.0,0
2026-05-08 11:07:20.657,Gas Turbine (RPM),4600,100.0,0
2026-05-08 11:07:21.650,Gas Turbine (RPM),4600,150.0,0
2026-05-08 11:07:22.647,Gas Turbine (RPM),4600,200.0,0
2026-05-08 11:07:23.666,Gas Turbine (RPM),4600,250.0,0
2026-05-08 11:07:24.657,Gas Turbine (RPM),4600,300.0,0
2026-05-08 11:07:27.124,Gas Turbine (RPM),4600,350.0,0
2026-05-08 11:07:27.168,Gas Turbine (RPM),4600,400.0,0
2026-05-08 11:07:27.902,Gas Turbine (RPM),4600,450.0,0
2026-05-08 11:07:28.680,Gas Turbine (RPM),4600,500.0,0
2026-05-08 11:07:29.654,Gas Turbine (RPM),4600,550.0,0
2026-05-08 11:07:30.658,Gas Turbine (RPM),4600,600.0,0
2026-05-08 11:07:31.654,Gas Turbine (RPM),4600,650.0,0
2026-05-08 11:07:32.655,Gas Turbine (RPM),4600,700.0,0
2026-05-08 11:07:33.655,Gas Turbine (RPM),4600,750.0,0
2026-05-08 11:07:34.653,Gas Turbine (RPM),4600,800.0,0
2026-05-08 11:07:35.669,Gas Turbine (RPM),4600,850.0,0
2026-05-08 11:07:36.650,Gas Turbine (RPM),4600,900.0,0
2026-05-08 11:07:37.672,Gas Turbine (RPM),4600,950.0,0
2026-05-08 11:07:38.653,Gas Turbine (RPM),4600,1000.0,0
2026-05-08 11:07:39.647,Gas Turbine (RPM),4600,1050.0,0
2026-05-08 11:07:40.683,Gas Turbine (RPM),4600,1100.0,0
2026-05-08 11:07:41.654,Gas Turbine (RPM),4600,1150.0,0
2026-05-08 11:07:42.678,Gas Turbine (RPM),4600,1200.0,0
2026-05-08 11:07:43.933,Gas Turbine (RPM),4600,1250.0,0
2026-05-08 11:07:44.697,Gas Turbine (RPM),4600,1300.0,0
2026-05-08 11:07:45.651,Gas Turbine (RPM),4600,1350.0,0
2026-05-08 11:07:46.653,Gas Turbine (RPM),4600,1400.0,0
2026-05-08 11:07:47.654,Gas Turbine (RPM),4600,1450.0,0
2026-05-08 11:07:48.651,Gas Turbine (RPM),4600,1500.0,0
2026-05-08 11:07:49.669,Gas Turbine (RPM),4600,1550.0,0
2026-05-08 11:07:50.657,Gas Turbine (RPM),4600,1600.0,0
2026-05-08 11:07:51.668,Gas Turbine (RPM),4600,1650.0,0
2026-05-08 11:07:52.650,Gas Turbine (RPM),4600,1700.0,0
2026-05-08 11:07:53.660,Gas Turbine (RPM),4600,1750.0,0
2026-05-08 11:07:54.655,Gas Turbine (RPM),4600,1800.0,0
2026-05-08 11:07:55.653,Gas Turbine (RPM),4600,1850.0,0
2026-05-08 11:07:56.666,Gas Turbine (RPM),4600,1900.0,0
2026-05-08 11:07:57.652,Gas Turbine (RPM),4600,1950.0,0
2026-05-08 11:07:58.651,Gas Turbine (RPM),4600,2000.0,0
2026-05-08 11:07:59.649,Gas Turbine (RPM),4600,2050.0,0
2026-05-08 11:08:00.651,Gas Turbine (RPM),4600,2100.0,0
2026-05-08 11:08:01.644,Gas Turbine (RPM),4600,2150.0,0
2026-05-08 11:08:02.648,Gas Turbine (RPM),4600,2200.0,0
2026-05-08 11:08:03.648,Gas Turbine (RPM),4600,2250.0,0
2026-05-08 11:08:04.648,Gas Turbine (RPM),4600,2300.0,0
2026-05-08 11:08:05.647,Gas Turbine (RPM),4600,2350.0,0
2026-05-08 11:08:06.650,Gas Turbine (RPM),4600,2400.0,0
2026-05-08 11:08:07.647,Gas Turbine (RPM),4600,2450.0,0
2026-05-08 11:08:08.660,Gas Turbine (RPM),4600,2500.0,0
2026-05-08 11:08:09.645,Gas Turbine (RPM),4600,2550.0,0
2026-05-08 11:08:10.647,Gas Turbine (RPM),4600,2600.0,0
2026-05-08 11:08:11.647,Gas Turbine (RPM),4600,2650.0,0
2026-05-08 11:08:12.649,Gas Turbine (RPM),4600,2700.0,0
2026-05-08 11:08:13.647,Gas Turbine (RPM),4600,2750.0,0
2026-05-08 11:08:14.649,Gas Turbine (RPM),4600,2700.0,0
2026-05-08 11:08:15.647,Gas Turbine (RPM),4600,2650.0,0
2026-05-08 11:08:16.646,Gas Turbine (RPM),4600,3400.0,100
2026-05-08 11:08:17.647,Gas Turbine (RPM),4600,4150.0,100
2026-05-08 11:08:18.646,Gas Turbine (RPM),4600,4900.0,100
2026-05-08 11:08:19.647,Gas Turbine (RPM),4600,5650.0,100
2026-05-08 11:08:20.645,Gas Turbine (RPM),4600,6400.0,100
2026-05-08 11:08:21.646,Gas Turbine (RPM),4600,7150.0,100.0
2026-05-08 11:08:22.646,Gas Turbine (RPM),4600,7100.0,0
2026-05-08 11:08:23.658,Gas Turbine (RPM),4600,7050.0,0
2026-05-08 11:08:24.644,Gas Turbine (RPM),4600,7000.0,0
2026-05-08 11:08:25.653,Gas Turbine (RPM),4600,6950.0,0
2026-05-08 11:08:26.646,Gas Turbine (RPM),4600,6900.0,0
2026-05-08 11:08:27.648,Gas Turbine (RPM),4600,6850.0,0
2026-05-08 11:08:28.652,Gas Turbine (RPM),4600,6800.0,0
2026-05-08 11:08:29.655,Gas Turbine (RPM),4600,6750.0,0
2026-05-08 11:08:30.666,Gas Turbine (RPM),4600,6700.0,0
2026-05-08 11:08:31.658,Gas Turbine (RPM),4600,6650.0,0
2026-05-08 11:08:32.645,Gas Turbine (RPM),4600,6600.0,0
2026-05-08 11:08:33.649,Gas Turbine (RPM),4600,6550.0,0
2026-05-08 11:08:34.654,Gas Turbine (RPM),4600,6500.0,0
2026-05-08 11:08:35.650,Gas Turbine (RPM),4600,6450.0,0
2026-05-08 11:08:36.654,Gas Turbine (RPM),4600,6400.0,0
2026-05-08 11:08:37.646,Gas Turbine (RPM),4600,6350.0,0
2026-05-08 11:08:38.657,Gas Turbine (RPM),4600,6300.0,0
2026-05-08 11:08:39.711,Gas Turbine (RPM),4600,6250.0,0
2026-05-08 11:08:40.662,Gas Turbine (RPM),4600,6200.0,0
2026-05-08 11:08:41.652,Gas Turbine (RPM),4600,6150.0,0
2026-05-08 11:08:42.656,Gas Turbine (RPM),4600,6100.0,0
2026-05-08 11:08:43.658,Gas Turbine (RPM),4600,6050.0,0
2026-05-08 11:08:44.650,Gas Turbine (RPM),4600,6000.0,0
2026-05-08 11:08:45.659,Gas Turbine (RPM),4600,5950.0,0
2026-05-08 11:08:46.658,Gas Turbine (RPM),4600,5900.0,0
2026-05-08 11:08:47.644,Gas Turbine (RPM),4600,5850.0,0
2026-05-08 11:08:48.659,Gas Turbine (RPM),4600,5800.0,0
2026-05-08 11:08:49.652,Gas Turbine (RPM),4600,5750.0,0
2026-05-08 11:08:50.659,Gas Turbine (RPM),4600,5700.0,0
2026-05-08 11:08:51.649,Gas Turbine (RPM),4600,5650.0,0
2026-05-08 11:08:52.653,Gas Turbine (RPM),4600,5600.0,0
2026-05-08 11:08:53.671,Gas Turbine (RPM),4600,5550.0,0
2026-05-08 11:08:54.655,Gas Turbine (RPM),4600,5500.0,0
2026-05-08 11:08:55.656,Gas Turbine (RPM),4600,5450.0,0
2026-05-08 11:08:56.651,Gas Turbine (RPM),4600,5400.0,0
2026-05-08 11:08:57.670,Gas Turbine (RPM),4600,5350.0,0
2026-05-08 11:08:58.648,Gas Turbine (RPM),4600,5300.0,0
2026-05-08 11:08:59.654,Gas Turbine (RPM),4600,5250.0,0
2026-05-08 11:09:00.650,Gas Turbine (RPM),4600,5200.0,0
2026-05-08 11:09:03.127,Gas Turbine (RPM),4600,5150.0,0
2026-05-08 11:09:03.218,Gas Turbine (RPM),4600,5100.0,0
2026-05-08 11:09:05.130,Gas Turbine (RPM),4600,5050.0,0
2026-05-08 11:09:05.193,Gas Turbine (RPM),4600,5000.0,0
2026-05-08 11:09:07.136,Gas Turbine (RPM),4600,4950.0,0
2026-05-08 11:09:07.200,Gas Turbine (RPM),4600,4900.0,0
2026-05-08 11:09:09.131,Gas Turbine (RPM),4600,4850.0,0
2026-05-08 11:09:09.226,Gas Turbine (RPM),4600,4800.0,0
2026-05-08 11:09:11.120,Gas Turbine (RPM),4600,4750.0,0
2026-05-08 11:09:11.172,Gas Turbine (RPM),4600,4700.0,0
2026-05-08 11:09:13.124,Gas Turbine (RPM),4600,4650.0,0
2026-05-08 11:09:13.183,Gas Turbine (RPM),4600,4600.0,0
2026-05-08 11:09:15.122,Gas Turbine (RPM),4600,4550.0,0
2026-05-08 11:09:15.171,Gas Turbine (RPM),4600,4500.0,0
2026-05-08 11:09:17.129,Gas Turbine (RPM),4600,4450.0,0
2026-05-08 11:09:17.168,Gas Turbine (RPM),4600,4400.0,0
2026-05-08 11:09:19.129,Gas Turbine (RPM),4600,4350.0,0
2026-05-08 11:09:19.177,Gas Turbine (RPM),4600,4300.0,0
2026-05-08 11:09:21.127,Gas Turbine (RPM),4600,4250.0,0
2026-05-08 11:09:21.191,Gas Turbine (RPM),4600,4200.0,0
2026-05-08 11:09:23.149,Gas Turbine (RPM),4600,4150.0,0
2026-05-08 11:09:23.217,Gas Turbine (RPM),4600,4100.0,0
2026-05-08 11:09:25.126,Gas Turbine (RPM),4600,4850.0,100
2026-05-08 11:09:25.200,Gas Turbine (RPM),4600,5600.0,100
2026-05-08 11:09:27.116,Gas Turbine (RPM),4600,5550.0,0
2026-05-08 11:09:27.160,Gas Turbine (RPM),4600,5500.0,0
2026-05-08 11:09:29.117,Gas Turbine (RPM),4600,5450.0,0
2026-05-08 11:09:29.173,Gas Turbine (RPM),4600,5400.0,0
2026-05-08 11:09:31.115,Gas Turbine (RPM),4600,5350.0,0
2026-05-08 11:09:31.168,Gas Turbine (RPM),4600,5300.0,0
2026-05-08 11:09:33.118,Gas Turbine (RPM),4600,5250.0,0
2026-05-08 11:09:33.162,Gas Turbine (RPM),4600,5200.0,0
2026-05-08 11:09:35.123,Gas Turbine (RPM),4600,5150.0,0
2026-05-08 11:09:35.169,Gas Turbine (RPM),4600,5100.0,0
2026-05-08 11:09:37.131,Gas Turbine (RPM),4600,5050.0,0
2026-05-08 11:09:37.183,Gas Turbine (RPM),4600,5000.0,0
2026-05-08 11:09:39.121,Gas Turbine (RPM),4600,4950.0,0
2026-05-08 11:09:39.171,Gas Turbine (RPM),4600,4900.0,0
2026-05-08 11:09:41.117,Gas Turbine (RPM),4600,4850.0,0
2026-05-08 11:09:41.169,Gas Turbine (RPM),4600,4800.0,0
2026-05-08 11:09:43.120,Gas Turbine (RPM),4600,4750.0,0
2026-05-08 11:09:43.170,Gas Turbine (RPM),4600,4700.0,0
2026-05-08 11:09:45.116,Gas Turbine (RPM),4600,4650.0,0
2026-05-08 11:09:45.172,Gas Turbine (RPM),4600,4600.0,0
2026-05-08 11:09:47.124,Gas Turbine (RPM),4600,4550.0,0
2026-05-08 11:09:47.188,Gas Turbine (RPM),4600,4500.0,0
2026-05-08 11:09:49.122,Gas Turbine (RPM),4600,4450.0,0
2026-05-08 11:09:49.170,Gas Turbine (RPM),4600,4400.0,0
2026-05-08 11:09:51.127,Gas Turbine (RPM),4600,4350.0,0
2026-05-08 11:09:51.242,Gas Turbine (RPM),4600,4300.0,0
2026-05-08 11:09:53.127,Gas Turbine (RPM),4600,4250.0,0
2026-05-08 11:09:53.171,Gas Turbine (RPM),4600,4200.0,0
2026-05-08 11:09:55.126,Gas Turbine (RPM),4600,4150.0,0
2026-05-08 11:09:55.174,Gas Turbine (RPM),4600,4100.0,0
2026-05-08 11:09:57.116,Gas Turbine (RPM),4600,4850.0,100
2026-05-08 11:09:57.167,Gas Turbine (RPM),4600,5600.0,100
2026-05-08 11:09:59.124,Gas Turbine (RPM),4600,5550.0,0
2026-05-08 11:09:59.190,Gas Turbine (RPM),4600,5500.0,0
2026-05-08 11:10:00.387,Gas Turbine (RPM),4600,5450.0,0
2026-05-08 11:10:00.659,Gas Turbine (RPM),4600,5400.0,0
2026-05-08 11:10:01.656,Gas Turbine (RPM),4600,5350.0,0
2026-05-08 11:10:02.648,Gas Turbine (RPM),4600,5300.0,0
2026-05-08 11:10:03.659,Gas Turbine (RPM),4600,5250.0,0
2026-05-08 11:10:04.654,Gas Turbine (RPM),4600,5200.0,0
2026-05-08 11:10:07.146,Gas Turbine (RPM),4600,5150.0,0
2026-05-08 11:10:07.304,Gas Turbine (RPM),4600,5100.0,0
2026-05-08 11:10:09.119,Gas Turbine (RPM),4600,5050.0,0
2026-05-08 11:10:09.228,Gas Turbine (RPM),4600,5000.0,0
2026-05-08 11:10:11.117,Gas Turbine (RPM),4600,4950.0,0
2026-05-08 11:10:11.179,Gas Turbine (RPM),4600,4900.0,0
2026-05-08 11:10:13.130,Gas Turbine (RPM),4600,4850.0,0
2026-05-08 11:10:13.199,Gas Turbine (RPM),4600,4800.0,0
2026-05-08 11:10:15.132,Gas Turbine (RPM),4600,4750.0,0
2026-05-08 11:10:15.198,Gas Turbine (RPM),4600,4700.0,0
2026-05-08 11:10:17.118,Gas Turbine (RPM),4600,4650.0,0
2026-05-08 11:10:17.175,Gas Turbine (RPM),4600,4600.0,0
2026-05-08 11:10:19.131,Gas Turbine (RPM),4600,4550.0,0
2026-05-08 11:10:19.207,Gas Turbine (RPM),4600,4500.0,0
2026-05-08 11:10:21.134,Gas Turbine (RPM),4600,4450.0,0
2026-05-08 11:10:21.199,Gas Turbine (RPM),4600,4400.0,0
2026-05-08 11:10:23.120,Gas Turbine (RPM),4600,4350.0,0
2026-05-08 11:10:23.169,Gas Turbine (RPM),4600,4300.0,0
2026-05-08 11:10:25.126,Gas Turbine (RPM),4600,4250.0,0
2026-05-08 11:10:25.198,Gas Turbine (RPM),4600,4200.0,0
2026-05-08 11:10:27.123,Gas Turbine (RPM),4600,4150.0,0
2026-05-08 11:10:27.173,Gas Turbine (RPM),4600,4100.0,0
2026-05-08 11:10:29.131,Gas Turbine (RPM),4600,4850.0,100
2026-05-08 11:10:29.197,Gas Turbine (RPM),4600,5600.0,100
2026-05-08 11:10:31.121,Gas Turbine (RPM),4600,5550.0,0
2026-05-08 11:10:31.200,Gas Turbine (RPM),4600,5500.0,0
2026-05-08 11:10:33.127,Gas Turbine (RPM),4600,5450.0,0
2026-05-08 11:10:33.181,Gas Turbine (RPM),4600,5400.0,0
2026-05-08 11:10:35.117,Gas Turbine (RPM),4600,5350.0,0
2026-05-08 11:10:35.179,Gas Turbine (RPM),4600,5300.0,0
2026-05-08 11:10:37.127,Gas Turbine (RPM),4600,5250.0,0
2026-05-08 11:10:37.186,Gas Turbine (RPM),4600,5200.0,0
2026-05-08 11:10:39.123,Gas Turbine (RPM),4600,5150.0,0
2026-05-08 11:10:39.192,Gas Turbine (RPM),4600,5100.0,0
2026-05-08 11:10:41.125,Gas Turbine (RPM),4600,5050.0,0
2026-05-08 11:10:41.193,Gas Turbine (RPM),4600,5000.0,0
2026-05-08 11:10:43.128,Gas Turbine (RPM),4600,4950.0,0
2026-05-08 11:10:43.178,Gas Turbine (RPM),4600,4900.0,0
2026-05-08 11:10:45.119,Gas Turbine (RPM),4600,4850.0,0
2026-05-08 11:10:45.164,Gas Turbine (RPM),4600,4800.0,0
2026-05-08 11:10:47.132,Gas Turbine (RPM),4600,4750.0,0
2026-05-08 11:10:47.188,Gas Turbine (RPM),4600,4700.0,0
2026-05-08 11:10:49.122,Gas Turbine (RPM),4600,4650.0,0
2026-05-08 11:10:49.362,Gas Turbine (RPM),4600,4600.0,0
2026-05-08 11:10:51.122,Gas Turbine (RPM),4600,4550.0,0
2026-05-08 11:10:51.173,Gas Turbine (RPM),4600,4500.0,0
2026-05-08 11:10:53.132,Gas Turbine (RPM),4600,4450.0,0
2026-05-08 11:10:53.213,Gas Turbine (RPM),4600,4400.0,0
2026-05-08 11:10:55.131,Gas Turbine (RPM),4600,4350.0,0
2026-05-08 11:10:55.190,Gas Turbine (RPM),4600,4300.0,0
2026-05-08 11:10:57.127,Gas Turbine (RPM),4600,4250.0,0
2026-05-08 11:10:57.187,Gas Turbine (RPM),4600,4200.0,0
2026-05-08 11:10:59.124,Gas Turbine (RPM),4600,4150.0,0
2026-05-08 11:10:59.169,Gas Turbine (RPM),4600,4100.0,0
2026-05-08 11:11:01.123,Gas Turbine (RPM),4600,4850.0,100
2026-05-08 11:11:01.183,Gas Turbine (RPM),4600,5600.0,100
2026-05-08 11:11:03.120,Gas Turbine (RPM),4600,5550.0,0
2026-05-08 11:11:03.179,Gas Turbine (RPM),4600,5500.0,0
2026-05-08 11:11:05.123,Gas Turbine (RPM),4600,5450.0,0
2026-05-08 11:11:05.173,Gas Turbine (RPM),4600,5400.0,0
2026-05-08 11:11:52.628,Gas Turbine (RPM),4600,5350.0,0
2026-05-08 11:11:53.653,Gas Turbine (RPM),4600,5300.0,0
2026-05-08 11:11:56.119,Gas Turbine (RPM),4600,5250.0,0
2026-05-08 11:11:56.187,Gas Turbine (RPM),4600,5200.0,0
2026-05-08 11:11:58.130,Gas Turbine (RPM),4600,5150.0,0
2026-05-08 11:11:58.180,Gas Turbine (RPM),4600,5100.0,0
2026-05-08 11:12:00.130,Gas Turbine (RPM),4600,5050.0,0
2026-05-08 11:12:00.188,Gas Turbine (RPM),4600,5000.0,0
2026-05-08 11:12:02.129,Gas Turbine (RPM),4600,4950.0,0
2026-05-08 11:12:02.279,Gas Turbine (RPM),4600,4900.0,0
2026-05-08 11:12:04.119,Gas Turbine (RPM),4600,4850.0,0
2026-05-08 11:12:04.175,Gas Turbine (RPM),4600,4800.0,0
2026-05-08 11:12:06.135,Gas Turbine (RPM),4600,4750.0,0
2026-05-08 11:12:06.196,Gas Turbine (RPM),4600,4700.0,0
2026-05-08 11:12:08.131,Gas Turbine (RPM),4600,4650.0,0
2026-05-08 11:12:08.189,Gas Turbine (RPM),4600,4600.0,0
2026-05-08 11:12:10.131,Gas Turbine (RPM),4600,4550.0,0
2026-05-08 11:12:10.185,Gas Turbine (RPM),4600,4500.0,0
2026-05-08 11:12:12.121,Gas Turbine (RPM),4600,4450.0,0
2026-05-08 11:12:12.172,Gas Turbine (RPM),4600,4400.0,0
2026-05-08 11:12:14.126,Gas Turbine (RPM),4600,4350.0,0
